ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,Index_category,language
part4_p66_a5,Vol.3,Part IV,p66-69,1635.,1635,high,"Kynaston, Sir Francis.",high,Francis Kynaston,male,7820803,"[Dedications and Prefatory address to] Amorum Troili et Creseidæ libri duo,","Oxoniæ, 1635. Dedication ‘Clarissimo... Dn Patricio Iunio’, sign. A 2b-A 3b; Preface to the reader (dated Dec. 1634), sign. † la; [Here follow the dedi catory verses, see above, vol. i, pp. 207-215,] Dedication to Book ii, ‘Eruditissimo... viro Iohanni Rous’, sign. P 2b.","Clarissimo et
Ornatissimo
Dn° Patricio Iunio
Viro
Bibliothecario Regio,
Franciscus Kinaston;
Quare cùm ita se res habeat, Eroticum hoc poema, cuius
. . . . . . . .
S.P.D.
[sign.
A 2b]
frontem tuo amicissimo nomine decoramus, ævi injuria
obliteratum ferè, & inter deperdita recensendum, ad te &
tuum patrocinium inter alia priscorum opera & pegmata non
immeritò confugere videtur; cuius duo nomina sunt totidem
bona omina, quæ authori Chaucero & mihi aliquid fausti
portendunt...
. . . . . . . .
[sign.
Quod reliquum est, gratiam & æstimationem, quam inculta
A 3b]
hæc carmina, quoad versionem, apud exteros, vel ab authore
Chaucero, vel à me eius vmbra sperare nequibant, (vt vatis
celeberrimi & popularis tui Buchanani aureis vtar verbis)
Debebunt Genio forsitan illa tuo. Vale.
Candido Lectori
Franciscus Kinaston,
Eques Auratus & Regii
Corporis Armiger,
S.P.D.
[sign.
† 1a]
Cvm tantus sit, Lector amice, apud omnes, venerandi
æquè ac vetusti Poetæ nostri honos & existimatio, vt nec
doctissimorum censuram metuat, nec potentissimorum
virorum patrocinium flagitet : nil superest, quin vt te paucis
moneam de hâc meâ versione huius poematis in Linguam
Latinam; nempe quo consilio eam aggressus sim, & cui bono,
quo modo hosce duos libros priores novo & hactenus in¬
tentato apud Latinos carminis genere absolverim, quæ
occurrerint difficultates, denique in quibus erratum sit, &
venia tua exoranda.
Hæc omnia libens lubens facio, eo quod non solum adhuc sit
incertum : quam gratum exteris futurum sit hoc poemation
& nostra qualiscunque versio, sed quod incertior sit vitæ
meæ meta, cuius continuationem vix fas est sperare adeò
diuturnam, vt ad operis incœpti consummationem extendatur.
Ob eamque causam, dum meimet ipsius contemplatione cæter¬
orum omnium statum labentem intueor, ecce, video Chaucerum
nostrum, huius Insulæ ornamentum & Poeseos decus egreg¬
ium, non solum senescentem, & sub obsoleto & iam spreto
Anglici vetusti Idiomatis vestimento vilescentem; sed (proh
dolor) prorsus tabescentem & ferme emortuum. Cuius de¬
ploratæ conditioni dum aveo ferre suppetias, & æterne suæ
memoriæ conservationi prospicere: Visum est mihi con¬
sultissimum, illum novâ linguâ donare & novato rythmi &
carminis genere decorare; eumque perenni Roman eloquij
columnâ fulcire, & per omnia secula (quantum in nobis
est) stabilem & immotum reddere.
Enimverò, potuissem (idque facillimè) verba obsoleta per
totum hoc poema passim sparsa in nova mutare, & omnes
phrases & dictiones desuetas verbis purioribus, & quæ hodiè
obtinent, reddere, & ad captum præsentis ævi, non tantum
Anglicè, sed etiam & metricè accommodare. Nec enim sine
exemplari errassem, si hoc præstitissem, cum Poema quoddam
Gallicum, cui titulus Legenda Rosea, à quodam Gulielmo de
Lorris trecentis fere ab huic annis inchoatum, & post quadra¬
ginta annos opera Iohannis de Mohun absolutum, septies ex
eo tempore Gallicè editum, & phrasi uniuscuiusque seculi
aptatum, & quasi de novo scriptum fuerit. Sed peccatum
inexpiabile in Manes Chauceri admisisse me existimarem,
si vel minimum Iota in eius scriptis immutassem, quæ sacra
& intacta in æternum manere digna sunt.
. . . . . . . . .
[Dedication of Book ii.] Eruditissimo et generosissimo
viro Iohanni Rous.
[sign.
P 2b]
Sed tandem (vt plerunque fit) cessit amori pudor, &
gratitudo vicit verecundiam, adeò vt temperare mihi non
potuerim, quin te simul Authoris venerandi lectorem, ac
versionis meæ barbarae & incomptæ Patronum deligerem et
avidè exoptarem; Quam si benignè adspexeris, & vmbram
patrocinii tui non plane indignam existimaveris, quicquid
alii oggannient, non multum morabor, neque rigidos delicati
huius sæculi Aristarchos, aut illorum censuram verebor.
[sign.  habere videbuntur, cùm tamen sensum genuinum Chauceri
Quibus si versus nonnulli claudicare & pedes Agrippinos
P 3]
patris & mentem integram tanquam ex traduce derivatam
cum accuratissima rythmorum Anglicorum observatione
in versione Latinâ (quae mihi præcipue curæ fuit) vbique
à me retentam esse deprehenderint: si æqua lance momenta
omnia perpenderint, vel ipsi vnius aut alterius paginæ
periculum fecerint, rem non adeo proclivis & facilis negotii
mecum fortasse fatebuntur.
[Specimen of Kynaston's Latin translation ot Troilus.]
AMORUM TROILI ET CRESSIDÆ
LIBER PRIMUS.
1.
Dolorem Troili duplicem narrare,
Qui Priami Regis Trojæ fuit gnatus,
Vt primùm illi contigit amare,
Vt miser, felix, & infortunatus
Erat, decessum ante sum conatus.
Tisiphone fer opem recensere
Hos versus, qui, dum scribo, visi flere.
2.
Te invoco, & numen tuum infestum,
Dira crudelis, dolens semper pœnis,
Me iuva, qui sum instrumentum mæstum,
Amantes queri docens his camœnis:
Nam conuenit humentibus & genis,
Tristem habere tremulum pauorem,
Historiam mœstam, vultus & mœrorem.",,,la
part4_p69_a1,Vol.3,Part IV,p69,1635.,1635,high,"Wentworth, Thomas, Earl of Strafford.",high,Thomas Wentworth,male,72190523,Letter,"to Mr. Secretary Coke, [dated] Dublin, 14 Dec., 1635, [printed in The Earl of Strafforde’s Letters and Despatches, 1739, 2 vols., vol. i, p. 497, quoted in Robert Browning’s Prose Life of Strafford (Browning Soc.) 1892, p. 197]. There is no more to be added in his [Sir Piers Crosby's] Case, but these two Verses of old Jeffery Chaucer, A busier than he none was, And yet he seem'd more busy than he was. [Prol. ll. 321-2.]","to Mr. Secretary
Coke, [dated] Dublin, 14 Dec., 1635, [printed in The Earl of
Strafforde’s Letters and Despatches, 1739, 2 vols., vol. i, p. 497,
quoted in Robert Browning’s Prose Life of Strafford (Browning
Soc.) 1892, p. 197].
There is no more to be added in his [Sir Piers Crosby's]
Case, but these two Verses of old Jeffery Chaucer,
A busier than he none was,
And yet he seem'd more busy than he was.
[Prol. ll. 321-2.]",,,en
part4_p6_a1,Vol.3,Part IV,p6,[c. 1460.],[c. 1460],low,"Burgh, Benedict.",high,Benedict Burgh,male,39764993,"Translation of Cato’s Disticha Moralia,","stanza 41. [MS. Harl. 4733, fol. 9b.]","The lymytour þat vysiteth the wyfys
Ys wyse y-nough of hym a man may lere
To ȝeue gnidelis [needles] pynnys and knyuys
This craff is good thys doth the sely frere
Ȝeuith thyngys smale for thyngys þat bene dere
Ȝif thu resceyue ȝeue ay sumwhat agayne","[According to Caxton’s prologue to his own translatlon of Cato, 1483, Burgh made And that wull noryssh frendys dere sertayne. his for William, Viscount Bourchier; the latter was probably not born much before 1435, and was married in 1466. It is likely that this translation was made for him during his youth. The reference is to Prol., ll. 233-4.]",,en
part4_p6_a3,Vol.3,Part IV,p6,[c. 1450.],[c. 1450],low,"Shirley, John.",high,John Shirley,male,32160336,Headline to Stanza,"in Lord Ellesmere's Lydgate MS., fol. 3, foot.","To yowe Chaucer.
[This comes at the foot of the page, and the verso is blank.
Possibly the stanza intended to follow it was the 'commend¬
acions of Chaucer' from Lydgate’s Life of Our Lady. See
above, 1409-11.]",,,en
part4_p70_a1,Vol.3,Part IV,p70,1636.,1636,high,"Conway, Edward, 2nd Viscount.",high,"Edward Conway, 2nd Viscount Conway",male,48185612,"Letter to Thomas Wentworth Earl of Strafford,","[dated] Sion, 22 Jan. 1636, [printed in The Earl of Strafforde’s Letters and Despatches, 1739, 2 vols., vol. ii, p. 47, quoted in Robert Browning's Prose Life of Strafford (Browning Soc.), 1892, p. 129].","upon Melpomene
Now if I were a good Poet, I should with Chaucer call
Verses that weepen as I write.
To help me to indite",,,en
part4_p70_a2,Vol.3,Part IV,p70,1637.,1637,high,"Wentworth, Thomas, Earl of Strafford.",high,Thomas Wentworth,male,72190523,"Letter to the Lord Viscount Conway,","[dated] Dublin, 6 Jan., 1637, [printed in The Earl of Strafforde’s Letters and Despatches, 1739, 2 vols., vol. ii, p. 145, quoted in Robert Browning’s Prose Life of Strafford (Browning Soc.), 1892, pp. 196-7].","At my Lord Mountnorris his departure hence, he seemed
wondrously humbled, as much as Chaucer's Friar, that
would not for him any Thing should be dead.
[Somnours Tale. l. 1842.]",,,en
part4_p70_a3,Vol.3,Part IV,p70,[n.a. 1640.],[n.a. 1640],low,"Jackson, Thomas, Dean of Peterborough.",high,Thomas Jackson,male,45722037,"Dominus Veniet. Of Christ's Session at the Right-Hand of God,","[first printed in] A Collection of the Works of T. Jackson, 1653-7, pt. 3. (Works, 1673, 3 vols., vol. iii, p. 746.)","[Dr. Jackson died in 1640.]
As our Posterity in a few years will hardly understand
some passages in the Fairy Queen, or in Mother Hubbards
or other Tales in Chaucer, better known at this day to old
Courtiers than to young Students.",,,en
part4_p70_a4,Vol.3,Part IV,p70,1640.,1640,high,"Jonson, Ben.",high,Ben Jonson,male,292789691,"The English Grammar,","made by Ben Johnson for the benefit of all Strangers, out of his observation of the English Language now spoken, and in use, pp. 66, 70, 72, 79-80, 82-4.","[Chaucer is cited 25 times, quotations are principally from
the H. of Fame, Troilus, and the M. of Lawe’s Tale.]",,"criticism,language,",en
part4_p70_a5,Vol.3,Part IV,p70,1643.,1643,high,Unknown.,low,Unknown,,,Powers to be Resisted:,"or a Dialogue arguing the Parliaments lawfull Resistance of the Powers now in Armes against them, pp. 39-40.","[p. 39] This is like old Chaucers tale of a Fryar, whose belly was
[p.. 40] his god, he would feed upon the sweetest, Mutton, Goose,
and Pig, but a pitifull man! he would have no creature
killed for him, not he.
[Somnours Tale, l. 1842.]",,,en
part4_p71_a1,Vol.3,Part IV,p71,1644.,1644,high,"Symonds, Richard.",high,Richard Symonds,male,5078282,"Diary,","Oct. 21, 1644. (Ed. C. E. Long, Camden Society, 1859, p. 143.)","[Rollins 69.]
Dennington or Demyston [sic] Castle, com. Berks., was
... antiently the seate of Geoffry Chaucer the poet.",,,en
part4_p71_a2,Vol.3,Part IV,p71,1645.,1645,high,"Milton, John.",high,John Milton,male,17226855,"Il Penseroso,","[in] Poems, 1645, p. 37.","As thick and numberless
As the gay motes that people the Sun Beams,
[Cf. Wife of Bath’s T., l. 363.]",,,en
part4_p71_a3,Vol.3,Part IV,p71,1647.,1647,high,Unknown.,low,Unknown,,,"Match me these two,",p. 9. [Not in B.M.; copy in Bodl. (Wood 6544/10.)],"O Chaucer and thy Genius, help on my tale.",,,en
part4_p71_a4,Vol.3,Part IV,p71,1648.,1648,high,Unknown.,low,Unknown,,,"A Brown Dozen of Drunkards,","pp. 6, 16.","[p. 6] When he drinks fluently, the shouts which the old wives
in Chaucer gave, and Dame Partlet the Hen, when the Fox
carried Chanticleere the Cock to the wood... scarce
parallel the clamours.
[p. 16] Though he doe not as exactly as Virgil imitate Homer, nor
as our Chaucer and Spenser Virgil...",,,en
part4_p71_a5,Vol.3,Part IV,p71,1648.,1648,high,"Lloyd, D.",high,David Lloyd,male,306072637,"The Legend of Captain Jones,",p. 3.,"[Sr. Topas
rime in   Topas hard quest after th' Elfe Queen to Barwick.
Chaucer.]",,"works,canterburyTales,sirThopas",en
part4_p71_a6,Vol.3,Part IV,p71,1648.,1648,high,"Whitelock, Bulstrode.",high,Bulstrode Whitelocke,male,71437427,Speech to the new Serjeants at the Chancery Bar.,"See above [a. 1675], pt. i, p. 251.",,,,N/A
part4_p71_a7,Vol.3,Part IV,p71,1649.,1649,high,"Herbert, Anne, Countess of Pembroke.",high,Anne Clifford,female,35250493,Letter to the Countess Dowager of Kent.,"[dated :] Appleby Castle, 10 Jan. 1649, [in Harl. MS. 7001, quoted by T. Park, Royal and Noble Authors, 1806, 5 vols., vol. iii, p. 17].","[Lady Pembroke sends her love and service to “worthy
Mr. Selden,” and adds that she should be in pitiful case
if she had not “excelentt Chacers booke,"" to comfort her;
but when she read in that she scorned and made light of her
troubles.]",,,en
part4_p72_a1,Vol.3,Part IV,p72,1650.,1650,high,"Toll, Tho[mas].",high,"Toll, Tho[mas].",male,189735912,"To the Author, [in] Fragmenta Poetica...","by Nich. Murford, 1650, sig. A 5. (B.M. C. 39. b. 41.) [Ends :]","Trade on wits Merchant, give the world to know
Chaucer was bred in Lyn, and so wert Thou.
Raptim
Tho. Toll junior, Gent.",,,en
part4_p72_a2,Vol.3,Part IV,p72,1651.,1651,high,"Sheppard, Samuel.",high,Samuel Sheppard,male,3857724,"Epigrams,","Lib. 4. Epig. 28. On Mr. Spencer's... Faerie Queen, p. 95.","Collin my Master, O Muse sound his praise,
Extoll his never to be equal’d Layes,
Whom thou dost Imitate with all thy might,
As he did once in Chawcers veine delight.",,,en
part4_p72_a3,Vol.3,Part IV,p72,1653.,1653,high,"Flecknoe, Richard.",high,Richard Flecknoe,male,188866919,"A Letter treating of Conversation, Acquaint ance and freindship [sic],","[in] Miscellania, pp. 126-7.","One of whome is Chawcer's busy man, of whom it may
well be sayd, That a busier man nere nas, and yet he seemed
far busier than he was.",,,en
part4_p72_a4,Vol.3,Part IV,p72,1654.,1654,high,"Gayton, Edmund.",high,Edmund Gayton,male,74198206,"Pleasant Notes upon Don Quixot,",p. 50.,"[Rollins 70.]
As unfortunate it is, when fifteen joines to seventy, there's
old doinge (as they saye) the Man and Wife sitting together
like January and May day.
[Perhaps an allusion to the Merchant's Tale. For another
passage see above, vol. i, p. 229.]",,,en
part4_p72_a5,Vol.3,Part IV,p72,1657.,1657,high,"Jordan, Thomas.",high,Thomas Jordan,male,6317691,"The Walks of Islington and Hogsdon,","Act iv, sc. i, sign. E 4b.","By the wanton memory of Chaucer I could turn Poet,
And write in as Heathen English; and as Bawdy.",,"criticism,qualities,indecencyFrivolity",en
part4_p73_a1,Vol.3,Part IV,p73,1658.,1658,high,"Philips, Edward.",high,Edward Phillips,male,69056899,"The New World of English Words,",sign. L 4.,"[Rollins 72.]
Dennington, a Castle in Bark-shire... it was once the
Residence of the Poet Chaucer.
[There are other allusions to Chaucer in this Dictionary.
See, e.g., under “Bay."" See also above, vol. i, p. 236.]",,,en
part4_p73_a2,Vol.3,Part IV,p73,1658.,1658,high,"W., S. W., C.C. Oxon.",low,Unknown,,,"[Verses to the author (K.Q.), in] Naps upon Pornassus,",sign. B 5a.,"To thee compar'd, our English Poets all stop...
Chaucer the first of all wasn’t worth a farthing.",,,en
part4_p73_a4,Vol.3,Part IV,p73,1659.,1659,high,"Wood, Anthony.",high,Anthony Wood,male,14803186,"A note on Woodstock,","in Wood MS. E I. fol. 89, [printed in] The Life and Times of Anthony Wood, ed. A. Clark, 1891, vol. i, p. 283.","Chaucer's ould house by and within the gate as you go to
the manor house on the right.",,,en
part4_p73_a5,Vol.3,Part IV,p73,[c. 1660.],[c. 1660],low,"Widdrington, Sir Thomas.",high,Thomas Widdrington,male,56958688,Analecta Eboracensia. Some Remaynes of the ancient City of York.,"Egerton MS. 2578 (ed. Cæsar Caine, 1897, p. 205).","Some of the Archbishops were Cardinals. I go now not
by reality of honour, but by the esteem which was then of
Cardinals, for I remember what Chaucer saith¬
They maken persons for the penny
And Canons of her Cardinals.
. . . . . . . .
[Ploughmans Tale, not by Chaucer.]",,,en
part4_p73_a6,Vol.3,Part IV,p73-74,1661.,1661,high,"Owen, John.",high,John Owen,male,2480434,Φεολογουμενα παντοδαπα.,"Sive de natura... theologæ, p. 96.","[Immorality of the pre-Reformation clergy.] Ita Chaucerus
nostras [sic] de fratrum conventu quodam suo tempore
notissimo:
For there as wont to walken was an Elfe,
There walketh now the Limitor himselfe.
In every bush, and under every Tree
There nis none other incubus but he.
[Wife of Bath’s T., ll. 17-18, 23-24.]",,,en
part4_p74_a1,Vol.3,Part IV,p74,1661.,1661,high,"T., J.",high,T. J. Graham,male,,"To His Most ingenuous Friend, The Authour of the Exaltation of Hornes,",[verses prefixed to] The Horn exalted. [See next entry.],"[Rollins 73.]
Read, and beware how that ye firk,
• Chaucer. Prove the reward of your queint * wirk.
Least the repentance stool o' th' Kirk,",,,en
part4_p74_a2,Vol.3,Part IV,p74,1661.,1661,high,Unknown.,low,Unknown,,,"The Horn exalted, or Roome for Cuckolds,","pp. 1, 2, 3-4, 8, 25, 30, 42, 45, 47, 52, 54, 56, 58, 65, 69, 71, 76, 80, 81-2.","[Rollins 74.]
[Quotations appropriate to the subject matter of the book,
from the Canterbury Tales, the Court of Loue, and the Remedy
of Love, the last two being quoted as Chaucer's.]",,,en
part4_p74_a3,Vol.3,Part IV,p74,1662.,1662,high,"Fuller, Thomas.",high,Thomas Fuller,male,74156025,"The History of the Worthies of England,","Kent, Proverbs, p. 64, sign. Kk 1 a.","A Jack of Dover.]
I find the first mention of this Proverb in our English
Ennius, Chaucer, in his Proeme to the Cook,
And many a Jack of Dover had he sold
Which had been two times hot and two times cold.","[For other extracts from Fuller's Worthies, see above, vol. i, pp. 239-40.]",,en
part4_p74_a4,Vol.3,Part IV,p74,1664.,1664,high,"Cavendish, William, Duke of Newcastle.",high,"William Cavendish, 1st Duke of Newcastle",male,29550101,"To the Lady Marchioness of Newcastle, On Her Book of Poems","[Verses prefixed to] Poems and Phancies written by the Lady Marchioness of Newcastle, the Second Impression, 1664.","[Rollins 75.]
And Gentle Shakespear weeping, since he must
At best, be Buried, now, in Chaucers Dust :
Thus dark Oblivion covers their each Name.
Since you have Robb’d them of their Glorious Fame.",,"criticism,comparisons,cavendish",en
part4_p75_a1,Vol.3,Part IV,p75,1665.,1665,high,"Baker, Sir Richard.",high,Richard Baker,male,66493308,"A Chronicle of the Kings of England,","pp. 144, 146, 168, 180.","[p. 144] Pain Roet’s... younger daughter being married to Sir
Geoffry Chawcer, our Laureat Poet.
[p. 146] [List of great men in Edward III.'s reign:]
Sir Geoffry Chaucer, the Homer of our Nation; and who
found as sweet a Muse in the Groves of Woodstock, as the
Ancients did upon the banks ot Helicon.
[p. 180] The next place after these [ecclesiastics] is justly due to
Geoffry Chaucer, and John Gower, two famous poets in this
time, and the Fathers of English Poets in all the times after:
Chaucer died in the fourth year of this King, [Henry IV]
and lieth buried at Westminster.",,,en
